Setting the Overlap Threshold to 0.5
Reading Relevance Judgment XML File...SUCCESS!
Reading Results XML File...SUCCESS!
Calculating the Evaluation Metrics...
Result Output:
Query	P@5	MAP	
WHICH	0.6000	0.7196	
MERCER	1.0000	1.0000	
OFFICERS	1.0000	1.0000	
WAGGONERS	1.0000	1.0000	
MENT;	1.0000	0.3333	
MANUAL	1.0000	1.0000	
DE-	0.0000	0.1111	
THERE-	1.0000	0.3333	
ALL	0.8000	0.8023	
GOOSE	1.0000	1.0000	
OFTEN	1.0000	1.0000	
HUNDRED	1.0000	1.0000	
SEEING	1.0000	1.0000	
WAGGONS	1.0000	1.0000	
DESER-	0.0000	0.1429	
NINE	1.0000	1.0000	
DICK	1.0000	1.0000	
THIS	0.2000	0.4077	
GRAIN	1.0000	1.0000	
ACCOUNT,	1.0000	1.0000	
ABOVE,	1.0000	1.0000	
RECEIVED	1.0000	0.7500	
CAROLINA:	1.0000	0.5000	
POVERTY;	1.0000	0.5000	
TREASURER	1.0000	1.0000	
A,	0.0000	0.0333	
THEY	1.0000	0.8896	
RENDEZVOUS	1.0000	1.0000	
CASE	0.0000	0.0556	
TING;	1.0000	1.0000	
IS	0.8000	0.7279	
OR	0.6000	0.5884	
ANOTHER	1.0000	0.3333	
RECRUIT	1.0000	0.5000	
SECURE	1.0000	1.0000	
REASMERS	1.0000	1.0000	
IN-	0.0000	0.0066	
APPREHENDED	1.0000	1.0000	
ENTIRELY	1.0000	1.0000	
PURCHASING	1.0000	1.0000	
WANTED	1.0000	1.0000	
CONVEYANCE	1.0000	1.0000	
UNTIL	1.0000	1.0000	
UPON	1.0000	1.0000	
TWENTY	1.0000	1.0000	
TAKING	1.0000	1.0000	
FURNISH,	1.0000	0.2000	
OFFICE,	1.0000	0.2000	
WITH.	0.0000	0.1667	
YOURSELF	1.0000	0.5833	
AID	0.0000	0.0570	
STORE:	1.0000	0.5000	
GREAT-	1.0000	0.2000	
KIND	0.0000	0.0096	
HOW	1.0000	0.8333	
MAN	1.0000	0.2500	
SION	1.0000	0.2000	
COMMISSIONED	1.0000	1.0000	
FORT;	1.0000	0.5000	
HAD	1.0000	1.0000	
OFFICER	1.0000	1.0000	
ORDERED	0.7500	0.8929	
COMPLIED	1.0000	1.0000	
SERGEANT	1.0000	1.0000	
PRETENCE,	1.0000	1.0000	
TAIN	1.0000	1.0000	
ARRIVE,	0.5000	0.6667	
RECRUITING	1.0000	1.0000	
SAFE	1.0000	0.3333	
GENE-	0.0000	0.1667	
APPLYING	1.0000	1.0000	
SHALL	0.6667	0.6095	
REGIMENT.	1.0000	0.2500	
UP	1.0000	1.0000	
PURSUING	1.0000	1.0000	
ARRIVES,	1.0000	1.0000	
SAFETY:	1.0000	1.0000	
WANT	1.0000	1.0000	
GLAD	1.0000	1.0000	
LETTERS,	0.2500	0.4250	
ASSEMBLY	1.0000	1.0000	
BARRACKS	1.0000	1.0000	
MAND.	1.0000	1.0000	
BEEVES	1.0000	1.0000	
SALT	1.0000	1.0000	
ONLY	1.0000	1.0000	
LOSSES	1.0000	1.0000	
CHURCH	1.0000	1.0000	
DALTON	1.0000	1.0000	
YOURSELF,	1.0000	1.0000	
WANTING	1.0000	0.5000	
ALEXANDRIA	1.0000	1.0000	
COMPANIES,	1.0000	1.0000	
RER	1.0000	1.0000	
REGIMENT	1.0000	0.8333	
G.W.	0.3333	0.4238	
COMPLETE	1.0000	1.0000	
31ST.	1.0000	0.5000	
DISPOSITIONS,	1.0000	1.0000	
VERY	0.5000	0.6007	
LETTERS	0.7500	0.8611	
SOLDIERS;	1.0000	1.0000	
MAKE	0.0000	0.1250	
HOUSES	1.0000	1.0000	
MOUNT	1.0000	1.0000	
NECESSARIES	1.0000	1.0000	
P.	0.0000	0.0052	
MEN;	0.0000	0.1250	
WHILE	1.0000	1.0000	
BETTER	1.0000	1.0000	
GET	1.0000	0.2500	
FERGUSON	1.0000	1.0000	
OBLIGED	1.0000	1.0000	
FROM	0.4000	0.4607	
TUALLY	1.0000	1.0000	
COURT	1.0000	1.0000	
NEAR	1.0000	1.0000	
BEARER,	1.0000	0.3333	
TAKE	1.0000	1.0000	
THEIR	1.0000	1.0000	
IGNORANCE	1.0000	1.0000	
JUDGE	1.0000	1.0000	
CARE-	0.0000	0.0303	
DECEMR.	0.0000	0.1250	
UTMOST	1.0000	1.0000	
1755.	0.6000	0.6022	
ED	1.0000	0.5000	
WINCHESTER,	1.0000	1.0000	
TIME:	1.0000	0.5000	
RENDEZ-	1.0000	1.0000	
SAID	1.0000	1.0000	
SEVERAL	1.0000	1.0000	
THE	1.0000	0.9419	
WAGGON	1.0000	1.0000	
SEE	0.8000	0.7554	
SHORT,	1.0000	1.0000	
HAND	1.0000	0.5000	
PAID	1.0000	0.3333	
CAME	1.0000	1.0000	
WHATEVER	0.5000	0.6250	
CUMBERLAND;	1.0000	0.5000	
ALEXANDRI-	0.0000	0.1667	
TOWN,	1.0000	1.0000	
QUARTER	1.0000	1.0000	
HE	0.6000	0.6998	
SHOES	1.0000	1.0000	
EMBRACE	1.0000	1.0000	
INSTRUCTIONS	1.0000	0.3333	
LEAST	1.0000	1.0000	
OF	0.6000	0.3514	
RETURNS	1.0000	0.5000	
AC-	0.5000	0.2525	
EXPEDITIOUSLY	1.0000	1.0000	
DIE,	1.0000	0.5000	
PROVISIONS,	1.0000	1.0000	
ARE	1.0000	0.9757	
THEM,	1.0000	0.9167	
GIVEN	1.0000	1.0000	
SO	0.0000	0.0413	
WOULD	0.6667	0.5833	
GEORGE	1.0000	1.0000	
ELSE.	1.0000	1.0000	
BUSHEL	1.0000	1.0000	
CAROLINA	1.0000	1.0000	
AFTER	0.0000	0.1000	
CONTRACTED	1.0000	1.0000	
NECESSARY,	1.0000	0.3333	
YOU;	0.0000	0.0526	
ORDER	0.7500	0.8214	
CLAUSE	1.0000	1.0000	
GREATLY	1.0000	1.0000	
TRACTED	1.0000	1.0000	
HAVE	0.8000	0.8734	
SLIP	1.0000	1.0000	
WARRANTS,	1.0000	1.0000	
ABOUT	1.0000	1.0000	
THEN	1.0000	1.0000	
RETURN	0.5000	0.6000	
EX-	0.5000	0.5029	
WAISTCOATS,	1.0000	1.0000	
CAPTAIN	0.6000	0.5509	
KNOW	1.0000	0.3333	
RELIEVED	1.0000	1.0000	
ALLOWED.	1.0000	1.0000	
SUCH	1.0000	1.0000	
