Setting the Overlap Threshold to 0.5
Reading Relevance Judgment XML File...SUCCESS!
Reading Results XML File...SUCCESS!
Calculating the Evaluation Metrics...
Result Output:
Query	P@5	MAP	
UTMOST	0.0000	0.0588	
ALL	0.8000	0.8078	
WINCHESTER,	1.0000	1.0000	
270.	1.0000	1.0000	
DICK	0.0000	0.0313	
MAKING	1.0000	0.3333	
BOOK,	1.0000	0.5000	
GLADLY	1.0000	0.5000	
OFFERS,	1.0000	1.0000	
NEAR	1.0000	0.5000	
SEE-	1.0000	1.0000	
10TH	0.0000	0.0769	
REMAIN	1.0000	1.0000	
16TH.	0.0000	0.0047	
INTO	1.0000	0.3333	
TO	0.8000	0.9513	
MEET	1.0000	1.0000	
PURCHASING	1.0000	0.8333	
WERE	0.5000	0.6667	
AT	1.0000	0.9842	
BETTER	1.0000	0.5000	
UP	1.0000	1.0000	
INDEPENDANT	1.0000	1.0000	
WAGGONERS	1.0000	1.0000	
THERE	0.5000	0.2679	
MAKE	1.0000	1.0000	
ME.	0.0000	0.0189	
DELIVER	1.0000	1.0000	
PARTY,	0.0000	0.0625	
IMMEDI-	1.0000	1.0000	
31ST.	1.0000	0.2500	
CENTI-	1.0000	1.0000	
QUARTERED	1.0000	1.0000	
PENCE	1.0000	1.0000	
LEAST	1.0000	1.0000	
WILPER	1.0000	0.4500	
KIND	0.0000	0.0227	
WANTED	1.0000	1.0000	
SHORT,	1.0000	1.0000	
INSTRUCTIONS	0.0000	0.1250	
ORDERS	0.4000	0.2418	
LEFT	1.0000	1.0000	
HAS	0.3333	0.3850	
TWO	0.0000	0.1111	
APPLY,	0.0000	0.1000	
CASE	0.0000	0.0303	
WANTING	0.0000	0.0909	
MAY	0.0000	0.0179	
HONOR	0.0000	0.0455	
OR	0.2000	0.0877	
REGIMENT.	0.0000	0.0270	
INTO.	1.0000	1.0000	
COMMITTEE;	0.0000	0.0526	
COMMISSIONED	1.0000	1.0000	
DIE,	1.0000	0.5000	
RIDING	1.0000	0.5000	
ROKEE	1.0000	1.0000	
WASHINGTON,	1.0000	1.0000	
FORT	0.0000	0.1035	
FEW	0.0000	0.0028	
SHALL	1.0000	1.0000	
ONCE	1.0000	1.0000	
BEEF;	1.0000	1.0000	
PAIR	1.0000	1.0000	
MONEY	1.0000	0.7500	
